,symbol,signal,potential_fill_price,order_type,priority,risk_adjuster,Date,market,status,closing_date
0,BBWI,1,N/A,MOC,N/A,1,2025-06-05,US-Equity-SNP,pending,2025-06-06
1,GM,1,N/A,MOC,N/A,1,2025-06-05,US-Equity-SNP,pending,2025-06-06
2,KMB,1,N/A,MOC,N/A,1,2025-06-05,US-Equity-SNP,pending,2025-06-06
3,GPC,1,N/A,MOC,N/A,1,2025-06-05,US-Equity-SNP,pending,2025-06-06
4,NTRS,1,N/A,MOC,N/A,1,2025-06-05,US-Equity-SNP,pending,2025-06-06
5,KIM,1,N/A,MOC,N/A,1,2025-06-05,US-Equity-SNP,pending,2025-06-06
6,TAP,1,N/A,MOC,N/A,1,2025-06-05,US-Equity-SNP,pending,2025-06-06
7,TPR,1,N/A,MOC,N/A,1,2025-06-05,US-Equity-SNP,pending,2025-06-06
