,symbol,signal,potential_fill_price,order_type,priority,risk_adjuster,Date,market,status
0,MRK,1,76.84,MOO,7,0.05,2025-06-02,US-Equity-SNP,pending
1,INTU,-1,753.47,MOO,4,0.05,2025-06-02,US-Equity-SNP,pending
2,AOS,1,64.31,MOO,0,0.05,2025-06-02,US-Equity-SNP,pending
3,NRG,1,155.9,MOO,8,0.05,2025-06-02,US-Equity-SNP,pending
4,BBWI,1,28.12,MOO,1,0.05,2025-06-02,US-Equity-SNP,pending
5,CME,-1,289.0,MOO,1,0.05,2025-06-02,US-Equity-SNP,pending
6,NEM,-1,52.72,MOO,5,0.05,2025-06-02,US-Equity-SNP,pending
7,DXCM,-1,85.8,MOO,2,0.05,2025-06-02,US-Equity-SNP,pending
8,DHI,1,118.06,MOO,2,0.05,2025-06-02,US-Equity-SNP,pending
9,CEG,-1,306.15,MOO,0,0.05,2025-06-02,US-Equity-SNP,pending
10,EIX,1,55.65,MOO,3,0.05,2025-06-02,US-Equity-SNP,pending
11,HPQ,1,24.9,MOO,6,0.05,2025-06-02,US-Equity-SNP,pending
12,ULTA,-1,471.46,MOO,9,0.05,2025-06-02,US-Equity-SNP,pending
13,PHM,1,98.03,MOO,9,0.05,2025-06-02,US-Equity-SNP,pending
14,HOLX,1,62.17,MOO,5,0.05,2025-06-02,US-Equity-SNP,pending
15,FSLR,1,158.08,MOO,4,0.05,2025-06-02,US-Equity-SNP,pending
16,ENPH,-1,41.39,MOO,3,0.05,2025-06-02,US-Equity-SNP,pending
17,PODD,-1,325.03,MOO,6,0.05,2025-06-02,US-Equity-SNP,pending
18,UAL,-1,79.44,MOO,8,0.05,2025-06-02,US-Equity-SNP,pending
19,SEDG,-1,17.86,MOO,7,0.05,2025-06-02,US-Equity-SNP,pending
