,symbol,signal,potential_fill_price,order_type,priority,risk_adjuster,Date,market,status
0,NFLX,-1,1241.47,MOO,5,0.05,2025-06-09,US-Equity-SNP,pending
1,PM,-1,181.73,MOO,6,0.05,2025-06-09,US-Equity-SNP,pending
2,RHI,1,44.38,MOO,7,0.05,2025-06-09,US-Equity-SNP,pending
3,BBWI,1,26.63,MOO,0,0.05,2025-06-09,US-Equity-SNP,pending
4,BIO,1,219.42,MOO,2,0.05,2025-06-09,US-Equity-SNP,pending
5,AAP,-1,52.5,MOO,0,0.05,2025-06-09,US-Equity-SNP,pending
6,GE,-1,255.63,MOO,2,0.05,2025-06-09,US-Equity-SNP,pending
7,NEM,-1,52.36,MOO,4,0.05,2025-06-09,US-Equity-SNP,pending
8,GM,1,47.47,MOO,5,0.05,2025-06-09,US-Equity-SNP,pending
9,STZ,1,171.93,MOO,8,0.05,2025-06-09,US-Equity-SNP,pending
10,CEG,1,298.8,MOO,3,0.05,2025-06-09,US-Equity-SNP,pending
11,PCG,1,15.64,MOO,6,0.05,2025-06-09,US-Equity-SNP,pending
12,ROK,-1,324.33,MOO,8,0.05,2025-06-09,US-Equity-SNP,pending
13,HWM,-1,175.37,MOO,3,0.05,2025-06-09,US-Equity-SNP,pending
14,FSLR,1,166.35,MOO,4,0.05,2025-06-09,US-Equity-SNP,pending
15,BG,1,74.55,MOO,1,0.05,2025-06-09,US-Equity-SNP,pending
16,ENPH,-1,41.18,MOO,1,0.05,2025-06-09,US-Equity-SNP,pending
17,PODD,-1,311.77,MOO,7,0.05,2025-06-09,US-Equity-SNP,pending
18,WYNN,1,83.3,MOO,9,0.05,2025-06-09,US-Equity-SNP,pending
19,SEDG,-1,18.19,MOO,9,0.05,2025-06-09,US-Equity-SNP,pending
